,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility,mid,T,r,close
896,A130216C00021000,A,2013-02-16,call,21.0,A,20.8,,23.8,,0,0,2013-01-09,0.9996,0.0,0.1227,0.0,0.3585,22.3,0.1041095890410958,0.1,43.349999
897,A130216C00022000,A,2013-02-16,call,22.0,A,20.45,,22.8,,0,0,2013-01-09,0.9996,0.0,0.1196,0.0,0.3585,21.625,0.1041095890410958,0.1,43.349999
898,A130216C00023000,A,2013-02-16,call,23.0,A,19.55,,21.9,,0,0,2013-01-09,0.9996,0.0,0.1166,0.0,0.3585,20.725,0.1041095890410958,0.1,43.349999
899,A130216C00024000,A,2013-02-16,call,24.0,A,18.55,,20.8,,0,0,2013-01-09,0.9996,0.0,0.1136,0.0,0.3585,19.675,0.1041095890410958,0.1,43.349999
900,A130216C00025000,A,2013-02-16,call,25.0,A,17.55,,18.6,,0,0,2013-01-09,0.9996,0.0,0.1105,0.0,0.3585,18.075000000000003,0.1041095890410958,0.1,43.349999
901,A130216C00026000,A,2013-02-16,call,26.0,A,16.55,,17.45,,0,0,2013-01-09,0.9996,0.0,0.1072,0.0002,0.3585,17.0,0.1041095890410958,0.1,43.349999
902,A130216C00027000,A,2013-02-16,call,27.0,A,15.55,,16.45,,0,0,2013-01-09,0.9995,0.0,0.103,0.0009,0.3585,16.0,0.1041095890410958,0.1,43.349999
903,A130216C00028000,A,2013-02-16,call,28.0,A,14.55,,15.45,,0,0,2013-01-09,0.9995,0.0,0.096,0.0031,0.3585,15.0,0.1041095890410958,0.1,43.349999
904,A130216C00029000,A,2013-02-16,call,29.0,A,13.55,,14.5,,0,0,2013-01-09,0.9994,0.0001,0.0814,0.0097,0.3585,14.025,0.1041095890410958,0.1,43.349999
905,A130216C00030000,A,2013-02-16,call,30.0,A,12.25,,13.75,,0,3,2013-01-09,0.999,0.0004,0.0486,0.0267,0.3585,13.0,0.1041095890410958,0.1,43.349999
906,A130216C00031000,A,2013-02-16,call,31.0,A,11.5,,12.5,,0,4,2013-01-09,0.9981,0.0009,-0.022,0.0651,0.3585,12.0,0.1041095890410958,0.1,43.349999
907,A130216C00032000,A,2013-02-16,call,32.0,A,10.4,,11.75,,0,1,2013-01-09,0.9961,0.0021,-0.1618,0.1432,0.3585,11.075,0.1041095890410958,0.1,43.349999
908,A130216C00033000,A,2013-02-16,call,33.0,A,9.6,,10.45,,0,0,2013-01-09,0.9921,0.0041,-0.4141,0.2853,0.3585,10.025,0.1041095890410958,0.1,43.349999
909,A130216C00034000,A,2013-02-16,call,34.0,A,8.65,,9.5,,0,0,2013-01-09,0.9847,0.0075,-0.8285,0.5197,0.3585,9.075,0.1041095890410958,0.1,43.349999
910,A130216C00035000,A,2013-02-16,call,35.0,A,8.35,,8.5,,1,115,2013-01-09,0.9723,0.0127,-1.45,0.8722,0.3585,8.425,0.1041095890410958,0.1,43.349999
911,A130216C00036000,A,2013-02-16,call,36.0,A,7.4,,7.5,,0,114,2013-01-09,0.9524,0.0198,-2.3228,1.3647,0.3594,7.45,0.1041095890410958,0.1,43.349999
912,A130216C00037000,A,2013-02-16,call,37.0,A,6.45,,6.55,,9,751,2013-01-09,0.9302,0.0277,-3.0669,1.8482,0.3473,6.5,0.1041095890410958,0.1,43.349999
913,A130216C00038000,A,2013-02-16,call,38.0,A,5.5,,5.6,,0,1132,2013-01-09,0.9062,0.0371,-3.6037,2.3138,0.3245,5.55,0.1041095890410958,0.1,43.349999
914,A130216C00039000,A,2013-02-16,call,39.0,A,4.55,,4.7,,10,15501,2013-01-09,0.8721,0.0497,-4.2219,2.8922,0.303,4.625,0.1041095890410958,0.1,43.349999
915,A130216C00040000,A,2013-02-16,call,40.0,A,3.7,,3.8,,0,2062,2013-01-09,0.8201,0.0655,-5.0576,3.63,0.2882,3.75,0.1041095890410958,0.1,43.349999
916,A130216C00041000,A,2013-02-16,call,41.0,A,2.9,,2.97,,17,846,2013-01-09,0.7503,0.0832,-5.8599,4.398,0.2749,2.935,0.1041095890410958,0.1,43.349999
917,A130216C00042000,A,2013-02-16,call,42.0,A,2.18,,2.23,,6,1305,2013-01-09,0.6608,0.0999,-6.502,5.0716,0.264,2.205,0.1041095890410958,0.1,43.349999
918,A130216C00043000,A,2013-02-16,call,43.0,A,1.55,,1.58,,31,4062,2013-01-09,0.5552,0.1131,-6.704,5.4751,0.2518,1.565,0.1041095890410958,0.1,43.349999
919,A130216C00044000,A,2013-02-16,call,44.0,A,1.02,,1.05,,87,15248,2013-01-09,0.4374,0.1183,-6.3821,5.4607,0.2401,1.035,0.1041095890410958,0.1,43.349999
920,A130216C00045000,A,2013-02-16,call,45.0,A,0.63,,0.65,,87,772,2013-01-09,0.3192,0.1113,-5.5846,4.9521,0.2315,0.64,0.1041095890410958,0.1,43.349999
921,A130216C00046000,A,2013-02-16,call,46.0,A,0.35,,0.37,,13,365,2013-01-09,0.2122,0.0938,-4.3668,4.0193,0.2229,0.36,0.1041095890410958,0.1,43.349999
922,A130216C00047000,A,2013-02-16,call,47.0,A,0.18,,0.2,,0,88,2013-01-09,0.1298,0.0699,-3.1126,2.9293,0.2179,0.19,0.1041095890410958,0.1,43.349999
923,A130216C00048000,A,2013-02-16,call,48.0,A,0.08,,0.1,,30,120,2013-01-09,0.0707,0.046,-1.9412,1.8763,0.2121,0.09,0.1041095890410958,0.1,43.349999
924,A130216C00049000,A,2013-02-16,call,49.0,A,0.04,,0.05,,0,209,2013-01-09,0.0392,0.0286,-1.2268,1.176,0.2138,0.045,0.1041095890410958,0.1,43.349999
925,A130216C00050000,A,2013-02-16,call,50.0,A,0.01,,0.04,,0,110,2013-01-09,0.0203,0.0165,-0.7125,0.6803,0.2146,0.025,0.1041095890410958,0.1,43.349999
926,A130216C00055000,A,2013-02-16,call,55.0,A,0.0,,0.03,,0,10,2013-01-09,0.0002,0.0004,-0.0159,0.0151,0.2146,0.015,0.1041095890410958,0.1,43.349999
927,A130216C00060000,A,2013-02-16,call,60.0,A,0.0,,0.02,,0,2,2013-01-09,0.0,0.0,-0.0001,0.0001,0.2146,0.01,0.1041095890410958,0.1,43.349999
928,A130518C00018000,A,2013-05-18,call,18.0,A,23.25,,26.9,,0,0,2013-01-09,0.9971,0.0,0.3066,0.0002,0.3202,25.075,0.3534246575342465,0.1,43.349999
929,A130518C00019000,A,2013-05-18,call,19.0,A,22.6,,25.8,,0,0,2013-01-09,0.9971,0.0,0.3035,0.0005,0.3202,24.200000000000003,0.3534246575342465,0.1,43.349999
930,A130518C00020000,A,2013-05-18,call,20.0,A,21.35,,24.6,,0,0,2013-01-09,0.997,0.0,0.2999,0.0018,0.3202,22.975,0.3534246575342465,0.1,43.349999
931,A130518C00021000,A,2013-05-18,call,21.0,A,20.35,,23.8,,0,0,2013-01-09,0.997,0.0,0.2954,0.0051,0.3202,22.075000000000003,0.3534246575342465,0.1,43.349999
932,A130518C00022000,A,2013-05-18,call,22.0,A,19.45,,22.75,,0,0,2013-01-09,0.9969,0.0001,0.2888,0.0128,0.3202,21.1,0.3534246575342465,0.1,43.349999
933,A130518C00023000,A,2013-05-18,call,23.0,A,18.7,,21.6,,0,0,2013-01-09,0.9968,0.0001,0.2783,0.0293,0.3202,20.15,0.3534246575342465,0.1,43.349999
934,A130518C00024000,A,2013-05-18,call,24.0,A,17.75,,19.85,,0,0,2013-01-09,0.9964,0.0002,0.2605,0.0615,0.3202,18.8,0.3534246575342465,0.1,43.349999
935,A130518C00025000,A,2013-05-18,call,25.0,A,17.8,,18.75,,0,5,2013-01-09,0.9956,0.0005,0.2309,0.1194,0.3202,18.275,0.3534246575342465,0.1,43.349999
936,A130518C00026000,A,2013-05-18,call,26.0,A,15.35,,18.75,,0,0,2013-01-09,0.9943,0.001,0.1834,0.2165,0.3202,17.05,0.3534246575342465,0.1,43.349999
937,A130518C00027000,A,2013-05-18,call,27.0,A,14.35,,17.65,,0,0,2013-01-09,0.9921,0.0017,0.1106,0.3685,0.3202,16.0,0.3534246575342465,0.1,43.349999
938,A130518C00028000,A,2013-05-18,call,28.0,A,13.45,,16.7,,0,0,2013-01-09,0.9886,0.0028,0.0047,0.5927,0.3202,15.075,0.3534246575342465,0.1,43.349999
939,A130518C00029000,A,2013-05-18,call,29.0,A,13.65,,15.6,,0,0,2013-01-09,0.9833,0.0043,-0.142,0.9056,0.3202,14.625,0.3534246575342465,0.1,43.349999
940,A130518C00030000,A,2013-05-18,call,30.0,A,11.6,,14.55,,0,3,2013-01-09,0.9756,0.0062,-0.3357,1.3204,0.3202,13.075,0.3534246575342465,0.1,43.349999
941,A130518C00031000,A,2013-05-18,call,31.0,A,10.55,,13.7,,0,0,2013-01-09,0.965,0.0087,-0.5799,1.8448,0.3202,12.125,0.3534246575342465,0.1,43.349999
942,A130518C00032000,A,2013-05-18,call,32.0,A,9.7,,12.65,,0,1,2013-01-09,0.9511,0.0117,-0.8747,2.4787,0.3202,11.175,0.3534246575342465,0.1,43.349999
943,A130518C00033000,A,2013-05-18,call,33.0,A,8.7,,10.9,,0,38,2013-01-09,0.9345,0.0151,-1.1816,3.1626,0.3178,9.8,0.3534246575342465,0.1,43.349999
944,A130518C00034000,A,2013-05-18,call,34.0,A,9.1,,9.95,,0,0,2013-01-09,0.9141,0.0189,-1.5188,3.9256,0.3151,9.525,0.3534246575342465,0.1,43.349999
945,A130518C00035000,A,2013-05-18,call,35.0,A,8.5,,9.05,,0,0,2013-01-09,0.8849,0.0231,-1.995,4.8961,0.3197,8.775,0.3534246575342465,0.1,43.349999
946,A130518C00036000,A,2013-05-18,call,36.0,A,7.75,,8.15,,0,162,2013-01-09,0.8517,0.0274,-2.4763,5.8627,0.3235,7.95,0.3534246575342465,0.1,43.349999
947,A130518C00037000,A,2013-05-18,call,37.0,A,7.05,,7.2,,0,402,2013-01-09,0.8191,0.0317,-2.8277,6.6897,0.3194,7.125,0.3534246575342465,0.1,43.349999
948,A130518C00038000,A,2013-05-18,call,38.0,A,6.15,,6.4,,0,102,2013-01-09,0.7884,0.0366,-2.9927,7.3709,0.3047,6.275,0.3534246575342465,0.1,43.349999
949,A130518C00039000,A,2013-05-18,call,39.0,A,5.5,,5.6,,0,183,2013-01-09,0.7457,0.0409,-3.3356,8.1801,0.303,5.55,0.3534246575342465,0.1,43.349999
950,A130518C00040000,A,2013-05-18,call,40.0,A,4.75,,4.85,,0,300,2013-01-09,0.7029,0.0457,-3.5088,8.8428,0.2931,4.8,0.3534246575342465,0.1,43.349999
951,A130518C00041000,A,2013-05-18,call,41.0,A,4.05,,4.15,,1,327,2013-01-09,0.6549,0.0502,-3.6435,9.4235,0.2841,4.1,0.3534246575342465,0.1,43.349999
952,A130518C00042000,A,2013-05-18,call,42.0,A,3.4,,3.5,,33,664,2013-01-09,0.6022,0.0543,-3.7177,9.8747,0.2754,3.45,0.3534246575342465,0.1,43.349999
953,A130518C00043000,A,2013-05-18,call,43.0,A,2.86,,2.92,,0,322,2013-01-09,0.5457,0.0568,-3.7691,10.1524,0.2703,2.89,0.3534246575342465,0.1,43.349999
954,A130518C00044000,A,2013-05-18,call,44.0,A,2.34,,2.4,,2,194,2013-01-09,0.4871,0.0586,-3.7188,10.2204,0.2641,2.37,0.3534246575342465,0.1,43.349999
955,A130518C00045000,A,2013-05-18,call,45.0,A,1.88,,1.93,,1,554,2013-01-09,0.4271,0.0591,-3.5791,10.0592,0.2575,1.905,0.3534246575342465,0.1,43.349999
956,A130518C00046000,A,2013-05-18,call,46.0,A,1.49,,1.54,,10,67,2013-01-09,0.3682,0.0579,-3.3842,9.6707,0.2526,1.515,0.3534246575342465,0.1,43.349999
957,A130518C00047000,A,2013-05-18,call,47.0,A,1.16,,1.2,,1,125,2013-01-09,0.3111,0.0554,-3.1158,9.0669,0.2475,1.18,0.3534246575342465,0.1,43.349999
958,A130518C00048000,A,2013-05-18,call,48.0,A,0.89,,0.92,,0,186,2013-01-09,0.2577,0.0516,-2.8034,8.2894,0.2431,0.905,0.3534246575342465,0.1,43.349999
959,A130518C00049000,A,2013-05-18,call,49.0,A,0.67,,0.7,,31,6,2013-01-09,0.2105,0.0467,-2.4792,7.4096,0.2401,0.685,0.3534246575342465,0.1,43.349999
960,A130518C00050000,A,2013-05-18,call,50.0,A,0.49,,0.52,,0,12,2013-01-09,0.1666,0.0412,-2.1101,6.4176,0.2356,0.505,0.3534246575342465,0.1,43.349999
961,A130518C00052500,A,2013-05-18,call,52.5,A,0.2,,0.23,,0,0,2013-01-09,0.0853,0.0267,-1.2738,4.0072,0.2271,0.215,0.3534246575342465,0.1,43.349999
962,A130518C00055000,A,2013-05-18,call,55.0,A,0.06,,0.11,,0,5,2013-01-09,0.0383,0.0147,-0.6609,2.1367,0.2205,0.0849999999999999,0.3534246575342465,0.1,43.349999
963,A130518C00060000,A,2013-05-18,call,60.0,A,0.0,,0.04,,0,0,2013-01-09,0.0074,0.0036,-0.1636,0.5274,0.2205,0.02,0.3534246575342465,0.1,43.349999
964,A130817C00021000,A,2013-08-17,call,21.0,A,20.4,,23.85,,0,0,2013-01-09,0.9954,0.0001,0.2353,0.0428,0.2842,22.125,0.6027397260273972,0.1,43.349999
965,A130817C00022000,A,2013-08-17,call,22.0,A,19.4,,22.5,,0,0,2013-01-09,0.995,0.0002,0.2221,0.0857,0.2842,20.95,0.6027397260273972,0.1,43.349999
966,A130817C00023000,A,2013-08-17,call,23.0,A,18.5,,20.75,,0,0,2013-01-09,0.9943,0.0005,0.2015,0.1593,0.2842,19.625,0.6027397260273972,0.1,43.349999
967,A130817C00024000,A,2013-08-17,call,24.0,A,18.6,,20.7,,0,0,2013-01-09,0.993,0.0009,0.1702,0.278,0.2842,19.65,0.6027397260273972,0.1,43.349999
968,A130817C00025000,A,2013-08-17,call,25.0,A,16.55,,19.55,,0,0,2013-01-09,0.991,0.0014,0.1244,0.4576,0.2842,18.05,0.6027397260273972,0.1,43.349999
969,A130817C00026000,A,2013-08-17,call,26.0,A,15.5,,18.6,,0,0,2013-01-09,0.988,0.0022,0.0599,0.7151,0.2842,17.05,0.6027397260273972,0.1,43.349999
970,A130817C00027000,A,2013-08-17,call,27.0,A,15.75,,17.6,,0,0,2013-01-09,0.9835,0.0033,-0.027,1.0668,0.2842,16.675,0.6027397260273972,0.1,43.349999
971,A130817C00028000,A,2013-08-17,call,28.0,A,14.75,,16.7,,0,0,2013-01-09,0.9772,0.0047,-0.1394,1.525,0.2842,15.725,0.6027397260273972,0.1,43.349999
972,A130817C00029000,A,2013-08-17,call,29.0,A,13.85,,15.75,,0,0,2013-01-09,0.9686,0.0065,-0.2794,2.0984,0.2842,14.8,0.6027397260273972,0.1,43.349999
973,A130817C00030000,A,2013-08-17,call,30.0,A,11.85,,14.8,,0,0,2013-01-09,0.9575,0.0087,-0.4474,2.7881,0.2842,13.325,0.6027397260273972,0.1,43.349999
974,A130817C00031000,A,2013-08-17,call,31.0,A,10.95,,13.9,,0,0,2013-01-09,0.9434,0.0112,-0.642,3.5883,0.2842,12.425,0.6027397260273972,0.1,43.349999
975,A130817C00032000,A,2013-08-17,call,32.0,A,11.25,,12.15,,0,0,2013-01-09,0.9261,0.014,-0.86,4.4856,0.2842,11.7,0.6027397260273972,0.1,43.349999
976,A130817C00033000,A,2013-08-17,call,33.0,A,10.35,,11.25,,0,0,2013-01-09,0.9001,0.0172,-1.1953,5.7009,0.2928,10.8,0.6027397260273972,0.1,43.349999
977,A130817C00034000,A,2013-08-17,call,34.0,A,9.7,,10.4,,0,0,2013-01-09,0.862,0.0203,-1.7126,7.2366,0.3151,10.05,0.6027397260273972,0.1,43.349999
978,A130817C00035000,A,2013-08-17,call,35.0,A,8.9,,9.5,,0,0,2013-01-09,0.8383,0.0231,-1.9006,8.079,0.3091,9.2,0.6027397260273972,0.1,43.349999
979,A130817C00036000,A,2013-08-17,call,36.0,A,8.1,,8.65,,0,0,2013-01-09,0.8125,0.0261,-2.0663,8.9027,0.302,8.375,0.6027397260273972,0.1,43.349999
980,A130817C00037000,A,2013-08-17,call,37.0,A,7.55,,7.9,,0,0,2013-01-09,0.7754,0.0283,-2.4067,9.94,0.3106,7.725,0.6027397260273972,0.1,43.349999
981,A130817C00038000,A,2013-08-17,call,38.0,A,6.85,,7.15,,0,0,2013-01-09,0.7429,0.0309,-2.5823,10.7196,0.3068,7.0,0.6027397260273972,0.1,43.349999
982,A130817C00039000,A,2013-08-17,call,39.0,A,6.25,,6.35,,0,10,2013-01-09,0.7085,0.0335,-2.7257,11.4239,0.3021,6.3,0.6027397260273972,0.1,43.349999
983,A130817C00040000,A,2013-08-17,call,40.0,A,5.55,,5.7,,0,11,2013-01-09,0.6723,0.036,-2.8299,12.0399,0.2962,5.625,0.6027397260273972,0.1,43.349999
984,A130817C00041000,A,2013-08-17,call,41.0,A,4.9,,5.05,,0,8,2013-01-09,0.6339,0.0383,-2.8954,12.5576,0.2894,4.975,0.6027397260273972,0.1,43.349999
985,A130817C00042000,A,2013-08-17,call,42.0,A,4.35,,4.45,,0,8,2013-01-09,0.5931,0.0402,-2.9598,12.9622,0.2854,4.4,0.6027397260273972,0.1,43.349999
986,A130817C00043000,A,2013-08-17,call,43.0,A,3.75,,3.9,,0,5,2013-01-09,0.5508,0.042,-2.9565,13.2293,0.2786,3.825,0.6027397260273972,0.1,43.349999
987,A130817C00044000,A,2013-08-17,call,44.0,A,3.25,,3.35,,3,24,2013-01-09,0.5072,0.0433,-2.9272,13.3449,0.2727,3.3,0.6027397260273972,0.1,43.349999
988,A130817C00045000,A,2013-08-17,call,45.0,A,2.81,,2.87,,0,37,2013-01-09,0.4633,0.0438,-2.8827,13.2982,0.2688,2.84,0.6027397260273972,0.1,43.349999
989,A130817C00046000,A,2013-08-17,call,46.0,A,2.4,,2.45,,47,49,2013-01-09,0.4198,0.0437,-2.8071,13.0902,0.2653,2.425,0.6027397260273972,0.1,43.349999
990,A130817C00047000,A,2013-08-17,call,47.0,A,2.02,,2.08,,0,29,2013-01-09,0.3764,0.0432,-2.6887,12.7198,0.261,2.05,0.6027397260273972,0.1,43.349999
991,A130817C00048000,A,2013-08-17,call,48.0,A,1.69,,1.74,,0,0,2013-01-09,0.3338,0.0421,-2.5374,12.1931,0.2565,1.715,0.6027397260273972,0.1,43.349999
992,A130817C00049000,A,2013-08-17,call,49.0,A,1.4,,1.45,,1,48,2013-01-09,0.2943,0.0403,-2.3821,11.5548,0.2537,1.4249999999999998,0.6027397260273972,0.1,43.349999
993,A130817C00050000,A,2013-08-17,call,50.0,A,1.16,,1.2,,10,4,2013-01-09,0.2565,0.0382,-2.202,10.8021,0.2505,1.18,0.6027397260273972,0.1,43.349999
994,A130817C00052500,A,2013-08-17,call,52.5,A,0.68,,0.73,,0,0,2013-01-09,0.1749,0.0314,-1.7205,8.6465,0.2438,0.7050000000000001,0.6027397260273972,0.1,43.349999
995,A130817C00055000,A,2013-08-17,call,55.0,A,0.38,,0.43,,0,2,2013-01-09,0.1126,0.0239,-1.2507,6.4182,0.2382,0.405,0.6027397260273972,0.1,43.349999
996,A130817C00060000,A,2013-08-17,call,60.0,A,0.09,,0.16,,0,1,2013-01-09,0.0415,0.0114,-0.568,2.9828,0.232,0.125,0.6027397260273972,0.1,43.349999
997,A140118C00020000,A,2014-01-18,call,20.0,A,21.1,,24.95,,0,5,2013-01-09,0.9829,0.0015,0.1382,1.0023,0.3429,23.025,1.0246575342465754,0.1,43.349999
998,A140118C00023000,A,2014-01-18,call,23.0,A,19.45,,21.3,,0,0,2013-01-09,0.9679,0.0037,-0.1117,2.419,0.3429,20.375,1.0246575342465754,0.1,43.349999
999,A140118C00025000,A,2014-01-18,call,25.0,A,16.65,,20.05,,0,37,2013-01-09,0.9511,0.0057,-0.3507,3.7874,0.3429,18.35,1.0246575342465754,0.1,43.349999
1000,A140118C00028000,A,2014-01-18,call,28.0,A,14.05,,17.3,,0,0,2013-01-09,0.9178,0.0095,-0.7278,6.0968,0.3341,15.675,1.0246575342465754,0.1,43.349999
1001,A140118C00030000,A,2014-01-18,call,30.0,A,13.15,,14.5,,0,10,2013-01-09,0.9053,0.0121,-0.7338,6.866,0.2958,13.825,1.0246575342465754,0.1,43.349999
1002,A140118C00032000,A,2014-01-18,call,32.0,A,11.5,,12.85,,0,114,2013-01-09,0.8595,0.0158,-1.1607,9.3338,0.3076,12.175,1.0246575342465754,0.1,43.349999
1003,A140118C00035000,A,2014-01-18,call,35.0,A,9.65,,10.35,,0,61,2013-01-09,0.7842,0.0205,-1.7148,12.4859,0.3168,10.0,1.0246575342465754,0.1,43.349999
1004,A140118C00037000,A,2014-01-18,call,37.0,A,8.6,,8.85,,0,51,2013-01-09,0.7306,0.0231,-2.0134,14.1803,0.3196,8.725,1.0246575342465754,0.1,43.349999
1005,A140118C00040000,A,2014-01-18,call,40.0,A,6.7,,6.85,,0,193,2013-01-09,0.6484,0.0273,-2.2147,16.0269,0.3052,6.775,1.0246575342465754,0.1,43.349999
1006,A140118C00042000,A,2014-01-18,call,42.0,A,5.55,,5.7,,0,285,2013-01-09,0.5883,0.0296,-2.2852,16.8595,0.2965,5.625,1.0246575342465754,0.1,43.349999
1007,A140118C00045000,A,2014-01-18,call,45.0,A,4.05,,4.2,,1,1026,2013-01-09,0.4933,0.0317,-2.2784,17.3374,0.2843,4.125,1.0246575342465754,0.1,43.349999
1008,A140118C00050000,A,2014-01-18,call,50.0,A,2.25,,2.33,,10,245,2013-01-09,0.3371,0.0309,-1.9976,15.9256,0.2679,2.29,1.0246575342465754,0.1,43.349999
1009,A140118C00052500,A,2014-01-18,call,52.5,A,1.62,,1.69,,0,0,2013-01-09,0.2679,0.0286,-1.7712,14.3768,0.2619,1.655,1.0246575342465754,0.1,43.349999
1010,A140118C00055000,A,2014-01-18,call,55.0,A,1.14,,1.21,,0,322,2013-01-09,0.2077,0.0253,-1.5174,12.5085,0.2569,1.1749999999999998,1.0246575342465754,0.1,43.349999
1011,A140118C00060000,A,2014-01-18,call,60.0,A,0.55,,0.61,,0,79,2013-01-09,0.1189,0.018,-1.0364,8.6905,0.2511,0.5800000000000001,1.0246575342465754,0.1,43.349999
1012,A150117C00020000,A,2015-01-17,call,20.0,A,21.3,,25.35,,0,0,2013-01-09,0.9301,0.0043,-0.3166,6.4605,0.3998,23.325000000000003,2.021917808219178,0.1,43.349999
1013,A150117C00023000,A,2015-01-17,call,23.0,A,18.65,,22.75,,0,0,2013-01-09,0.904,0.0061,-0.5371,8.9001,0.3835,20.7,2.021917808219178,0.1,43.349999
1014,A150117C00025000,A,2015-01-17,call,25.0,A,17.4,,21.2,,0,0,2013-01-09,0.8828,0.0075,-0.6869,10.648,0.3733,19.3,2.021917808219178,0.1,43.349999
1015,A150117C00028000,A,2015-01-17,call,28.0,A,14.6,,18.3,,0,0,2013-01-09,0.8456,0.0098,-0.9066,13.3569,0.3588,16.45,2.021917808219178,0.1,43.349999
1016,A150117C00030000,A,2015-01-17,call,30.0,A,14.7,,15.7,,0,0,2013-01-09,0.8161,0.0114,-1.06,15.2142,0.3524,15.2,2.021917808219178,0.1,43.349999
1017,A150117C00033000,A,2015-01-17,call,33.0,A,12.55,,13.4,,0,0,2013-01-09,0.769,0.0139,-1.2245,17.7378,0.3353,12.975,2.021917808219178,0.1,43.349999
1018,A150117C00035000,A,2015-01-17,call,35.0,A,11.25,,12.05,,0,0,2013-01-09,0.7331,0.0155,-1.3372,19.3402,0.3282,11.65,2.021917808219178,0.1,43.349999
1019,A150117C00037000,A,2015-01-17,call,37.0,A,9.95,,10.8,,0,10,2013-01-09,0.6949,0.0171,-1.4242,20.7612,0.3199,10.375,2.021917808219178,0.1,43.349999
1020,A150117C00040000,A,2015-01-17,call,40.0,A,8.25,,9.1,,0,279,2013-01-09,0.634,0.019,-1.5355,22.4901,0.3114,8.675,2.021917808219178,0.1,43.349999
1021,A150117C00042000,A,2015-01-17,call,42.0,A,7.2,,8.1,,0,259,2013-01-09,0.5916,0.0201,-1.5764,23.3187,0.3049,7.65,2.021917808219178,0.1,43.349999
1022,A150117C00045000,A,2015-01-17,call,45.0,A,5.75,,6.7,,0,21,2013-01-09,0.5264,0.0214,-1.5968,24.0235,0.2957,6.225,2.021917808219178,0.1,43.349999
1023,A150117C00047000,A,2015-01-17,call,47.0,A,5.35,,5.75,,0,16,2013-01-09,0.4865,0.0214,-1.6235,24.1224,0.2968,5.55,2.021917808219178,0.1,43.349999
1024,A150117C00050000,A,2015-01-17,call,50.0,A,4.35,,4.65,,0,23,2013-01-09,0.4249,0.0214,-1.5842,23.7826,0.291,4.5,2.021917808219178,0.1,43.349999
1025,A150117C00052500,A,2015-01-17,call,52.5,A,3.55,,3.85,,0,1,2013-01-09,0.3739,0.0213,-1.5095,23.0422,0.2844,3.7,2.021917808219178,0.1,43.349999
1026,A150117C00055000,A,2015-01-17,call,55.0,A,2.89,,3.15,,0,14,2013-01-09,0.3257,0.0207,-1.4167,21.9487,0.2787,3.02,2.021917808219178,0.1,43.349999
1027,A150117C00060000,A,2015-01-17,call,60.0,A,1.86,,2.09,,0,3,2013-01-09,0.2403,0.0185,-1.1956,19.0029,0.2693,1.975,2.021917808219178,0.1,43.349999
1028,A130119C00018000,A,2013-01-19,call,18.0,A,24.05,,27.15,,0,0,2013-01-10,1.0,0.0,-0.0545,0.0,0.2245,25.6,0.0246575342465753,0.1,43.67
1029,A130119C00019000,A,2013-01-19,call,19.0,A,22.95,,26.2,,0,0,2013-01-10,1.0,0.0,-0.0575,0.0,0.2245,24.575,0.0246575342465753,0.1,43.67
1030,A130119C00020000,A,2013-01-19,call,20.0,A,22.4,,24.25,,0,5,2013-01-10,1.0,0.0,-0.0606,0.0,0.2245,23.325,0.0246575342465753,0.1,43.67
1031,A130119C00021000,A,2013-01-19,call,21.0,A,21.05,,24.2,,0,0,2013-01-10,1.0,0.0,-0.0636,0.0,0.2245,22.625,0.0246575342465753,0.1,43.67
1032,A130119C00022000,A,2013-01-19,call,22.0,A,20.05,,23.25,,0,0,2013-01-10,1.0,0.0,-0.0667,0.0,0.2245,21.65,0.0246575342465753,0.1,43.67
1033,A130119C00023000,A,2013-01-19,call,23.0,A,19.1,,22.2,,0,0,2013-01-10,1.0,0.0,-0.0696,0.0,0.2245,20.65,0.0246575342465753,0.1,43.67
1034,A130119C00024000,A,2013-01-19,call,24.0,A,17.8,,21.2,,0,0,2013-01-10,1.0,0.0,-0.0727,0.0,0.2245,19.5,0.0246575342465753,0.1,43.67
1035,A130119C00025000,A,2013-01-19,call,25.0,A,17.1,,20.15,,0,3,2013-01-10,1.0,0.0,-0.0757,0.0,0.2245,18.625,0.0246575342465753,0.1,43.67
1036,A130119C00026000,A,2013-01-19,call,26.0,A,16.1,,19.2,,0,0,2013-01-10,1.0,0.0,-0.0788,0.0,0.2245,17.65,0.0246575342465753,0.1,43.67
1037,A130119C00027000,A,2013-01-19,call,27.0,A,14.85,,18.2,,0,0,2013-01-10,1.0,0.0,-0.0818,0.0,0.2245,16.525,0.0246575342465753,0.1,43.67
1038,A130119C00028000,A,2013-01-19,call,28.0,A,14.3,,17.2,,0,0,2013-01-10,1.0,0.0,-0.0848,0.0,0.2245,15.75,0.0246575342465753,0.1,43.67
1039,A130119C00029000,A,2013-01-19,call,29.0,A,13.05,,16.25,,0,0,2013-01-10,1.0,0.0,-0.0878,0.0,0.2245,14.65,0.0246575342465753,0.1,43.67
1040,A130119C00030000,A,2013-01-19,call,30.0,A,13.45,,13.9,,2,12,2013-01-10,1.0,0.0,-0.0909,0.0,0.2245,13.675,0.0246575342465753,0.1,43.67
